state,county,candidate,party,total_votes,won
Illinois,Kane County,Joe Biden,DEM,130166,True
Illinois,Kane County,Donald Trump,REP,96775,False
Illinois,Kankakee County,Donald Trump,REP,28532,True
Illinois,Kankakee County,Joe Biden,DEM,20271,False
Illinois,Kendall County,Joe Biden,DEM,33168,True
Illinois,Kendall County,Donald Trump,REP,29492,False
Illinois,Knox County,Donald Trump,REP,12009,True
Illinois,Knox County,Joe Biden,DEM,10703,False
Illinois,Lake County,Joe Biden,DEM,204032,True
Illinois,Lake County,Donald Trump,REP,123594,False
Illinois,LaSalle County,Donald Trump,REP,30113,True
Illinois,LaSalle County,Joe Biden,DEM,22442,False
Illinois,Lawrence County,Donald Trump,REP,4886,True
Illinois,Lawrence County,Joe Biden,DEM,1419,False
Illinois,Lee County,Donald Trump,REP,9630,True
Illinois,Lee County,Joe Biden,DEM,6407,False
Illinois,Livingston County,Donald Trump,REP,12208,True
Illinois,Livingston County,Joe Biden,DEM,4615,False
Illinois,Logan County,Donald Trump,REP,9136,True
Illinois,Logan County,Joe Biden,DEM,3840,False
Illinois,McDonough County,Donald Trump,REP,7027,True
Illinois,McDonough County,Joe Biden,DEM,4992,False
Illinois,McHenry County,Donald Trump,REP,82260,True
Illinois,McHenry County,Joe Biden,DEM,78154,False
Illinois,McLean County,Joe Biden,DEM,43933,True
Illinois,McLean County,Donald Trump,REP,40502,False
Illinois,Macon County,Donald Trump,REP,28589,True
Illinois,Macon County,Joe Biden,DEM,19847,False
Illinois,Macoupin County,Donald Trump,REP,16153,True
Illinois,Macoupin County,Joe Biden,DEM,7365,False
Illinois,Madison County,Donald Trump,REP,76031,True
Illinois,Madison County,Joe Biden,DEM,57836,False
Illinois,Marion County,Donald Trump,REP,12678,True
Illinois,Marion County,Joe Biden,DEM,4524,False
Illinois,Marshall County,Donald Trump,REP,4197,True
Illinois,Marshall County,Joe Biden,DEM,2005,False
Illinois,Mason County,Donald Trump,REP,4654,True
Illinois,Mason County,Joe Biden,DEM,1985,False
Illinois,Massac County,Donald Trump,REP,4997,True
Illinois,Massac County,Joe Biden,DEM,1725,False
Illinois,Menard County,Donald Trump,REP,4764,True
Illinois,Menard County,Joe Biden,DEM,2022,False
Illinois,Mercer County,Donald Trump,REP,5418,True
Illinois,Mercer County,Joe Biden,DEM,3280,False
Illinois,Monroe County,Donald Trump,REP,14142,True
Illinois,Monroe County,Joe Biden,DEM,6569,False
Illinois,Montgomery County,Donald Trump,REP,9544,True
Illinois,Montgomery County,Joe Biden,DEM,3905,False
Illinois,Morgan County,Donald Trump,REP,9950,True
Illinois,Morgan County,Joe Biden,DEM,5076,False
Illinois,Moultrie County,Donald Trump,REP,4964,True
Illinois,Moultrie County,Joe Biden,DEM,1662,False
Illinois,Ogle County,Donald Trump,REP,16248,True
Illinois,Ogle County,Joe Biden,DEM,9428,False
Illinois,Peoria County,Joe Biden,DEM,43578,True
Illinois,Peoria County,Donald Trump,REP,38252,False
Illinois,Perry County,Donald Trump,REP,7313,True
Illinois,Perry County,Joe Biden,DEM,2612,False
Illinois,Piatt County,Donald Trump,REP,6248,True
Illinois,Piatt County,Joe Biden,DEM,3329,False
Illinois,Pike County,Donald Trump,REP,6332,True
Illinois,Pike County,Joe Biden,DEM,1484,False
Illinois,Pope County,Donald Trump,REP,1722,True
Illinois,Pope County,Joe Biden,DEM,433,False
Illinois,Pulaski County,Donald Trump,REP,1699,True
Illinois,Pulaski County,Joe Biden,DEM,891,False
Illinois,Putnam County,Donald Trump,REP,1993,True
Illinois,Putnam County,Joe Biden,DEM,1338,False
Illinois,Randolph County,Donald Trump,REP,11076,True
Illinois,Randolph County,Joe Biden,DEM,3592,False
Illinois,Richland County,Donald Trump,REP,6089,True
Illinois,Richland County,Joe Biden,DEM,1830,False
Illinois,Rock Island County,Joe Biden,DEM,36691,True
Illinois,Rock Island County,Donald Trump,REP,28603,False
Illinois,St. Clair County,Joe Biden,DEM,68325,True
Illinois,St. Clair County,Donald Trump,REP,57150,False
Illinois,Saline County,Donald Trump,REP,8103,True
Illinois,Saline County,Joe Biden,DEM,2789,False
Illinois,Sangamon County,Donald Trump,REP,53485,True
Illinois,Sangamon County,Joe Biden,DEM,48917,False
Illinois,Schuyler County,Donald Trump,REP,2773,True
Illinois,Schuyler County,Joe Biden,DEM,1068,False
Illinois,Scott County,Donald Trump,REP,2114,True
Illinois,Scott County,Joe Biden,DEM,572,False
Illinois,Shelby County,Donald Trump,REP,9426,True
Illinois,Shelby County,Joe Biden,DEM,2504,False
Illinois,Stark County,Donald Trump,REP,2004,True
Illinois,Stark County,Joe Biden,DEM,815,False
Illinois,Stephenson County,Donald Trump,REP,12521,True
Illinois,Stephenson County,Joe Biden,DEM,9055,False
Illinois,Tazewell County,Donald Trump,REP,42513,True
Illinois,Tazewell County,Joe Biden,DEM,24819,False
Illinois,Union County,Donald Trump,REP,6161,True
Illinois,Union County,Joe Biden,DEM,2579,False
Illinois,Vermilion County,Donald Trump,REP,20725,True
Illinois,Vermilion County,Joe Biden,DEM,10323,False
Illinois,Wabash County,Donald Trump,REP,4237,True
Illinois,Wabash County,Joe Biden,DEM,1253,False
Illinois,Warren County,Donald Trump,REP,4676,True
Illinois,Warren County,Joe Biden,DEM,3090,False
Illinois,Washington County,Donald Trump,REP,6115,True
Illinois,Washington County,Joe Biden,DEM,1641,False
Illinois,Wayne County,Donald Trump,REP,7176,True
Illinois,Wayne County,Joe Biden,DEM,1187,False
Illinois,White County,Donald Trump,REP,5791,True
Illinois,White County,Joe Biden,DEM,1517,False
Illinois,Whiteside County,Donald Trump,REP,14527,True
Illinois,Whiteside County,Joe Biden,DEM,12253,False
Illinois,Will County,Joe Biden,DEM,183915,True
Illinois,Will County,Donald Trump,REP,155116,False
Illinois,Williamson County,Donald Trump,REP,22801,True
Illinois,Williamson County,Joe Biden,DEM,10206,False
Illinois,Winnebago County,Joe Biden,DEM,64056,True
Illinois,Winnebago County,Donald Trump,REP,60861,False
Illinois,Woodford County,Donald Trump,REP,14799,True
Illinois,Woodford County,Joe Biden,DEM,6160,False
Illinois,Cook Suburbs,Joe Biden,DEM,781238,True
Illinois,Cook Suburbs,Donald Trump,REP,377035,False
Indiana,Adams County,Donald Trump,REP,10686,True
Indiana,Adams County,Joe Biden,DEM,3236,False
Indiana,Allen County,Donald Trump,REP,92083,True
Indiana,Allen County,Joe Biden,DEM,73189,False
Indiana,Bartholomew County,Donald Trump,REP,22410,True
Indiana,Bartholomew County,Joe Biden,DEM,12934,False
Indiana,Benton County,Donald Trump,REP,3007,True
Indiana,Benton County,Joe Biden,DEM,1009,False
Indiana,Blackford County,Donald Trump,REP,3841,True
Indiana,Blackford County,Joe Biden,DEM,1376,False
Indiana,Boone County,Donald Trump,REP,22351,True
Indiana,Boone County,Joe Biden,DEM,15244,False
Indiana,Brown County,Donald Trump,REP,5777,True
Indiana,Brown County,Joe Biden,DEM,3036,False
Indiana,Carroll County,Donald Trump,REP,7086,True
Indiana,Carroll County,Joe Biden,DEM,2224,False
Indiana,Cass County,Donald Trump,REP,10552,True
Indiana,Cass County,Joe Biden,DEM,4304,False
Indiana,Clark County,Donald Trump,REP,33668,True
Indiana,Clark County,Joe Biden,DEM,23093,False
Indiana,Clay County,Donald Trump,REP,9499,True
Indiana,Clay County,Joe Biden,DEM,2552,False
Indiana,Clinton County,Donald Trump,REP,9334,True
Indiana,Clinton County,Joe Biden,DEM,3361,False
Indiana,Crawford County,Donald Trump,REP,3483,True
Indiana,Crawford County,Joe Biden,DEM,1355,False
Indiana,Daviess County,Donald Trump,REP,9576,True
Indiana,Daviess County,Joe Biden,DEM,2169,False
Indiana,Dearborn County,Donald Trump,REP,19528,True
Indiana,Dearborn County,Joe Biden,DEM,5446,False
Indiana,Decatur County,Donald Trump,REP,9575,True
Indiana,Decatur County,Joe Biden,DEM,2439,False
Indiana,DeKalb County,Donald Trump,REP,14237,True
Indiana,DeKalb County,Joe Biden,DEM,4966,False
Indiana,Delaware County,Donald Trump,REP,26827,True
Indiana,Delaware County,Joe Biden,DEM,20474,False
Indiana,Dubois County,Donald Trump,REP,15033,True
Indiana,Dubois County,Joe Biden,DEM,6292,False
Indiana,Elkhart County,Donald Trump,REP,46972,True
Indiana,Elkhart County,Joe Biden,DEM,26108,False
Indiana,Fayette County,Donald Trump,REP,7755,True
Indiana,Fayette County,Joe Biden,DEM,2237,False
Indiana,Floyd County,Donald Trump,REP,23400,True
Indiana,Floyd County,Joe Biden,DEM,17511,False
Indiana,Fountain County,Donald Trump,REP,6154,True
Indiana,Fountain County,Joe Biden,DEM,1629,False
Indiana,Franklin County,Donald Trump,REP,9691,True
Indiana,Franklin County,Joe Biden,DEM,2137,False
Indiana,Fulton County,Donald Trump,REP,6694,True
Indiana,Fulton County,Joe Biden,DEM,2280,False
Indiana,Gibson County,Donald Trump,REP,11817,True
Indiana,Gibson County,Joe Biden,DEM,4023,False
Indiana,Grant County,Donald Trump,REP,18543,True
Indiana,Grant County,Joe Biden,DEM,8015,False
Indiana,Greene County,Donald Trump,REP,11103,True
Indiana,Greene County,Joe Biden,DEM,3389,False
Indiana,Hamilton County,Donald Trump,REP,101587,True
Indiana,Hamilton County,Joe Biden,DEM,88390,False
Indiana,Hancock County,Donald Trump,REP,28996,True
Indiana,Hancock County,Joe Biden,DEM,12895,False
Indiana,Harrison County,Donald Trump,REP,14565,True
Indiana,Harrison County,Joe Biden,DEM,5343,False
Indiana,Hendricks County,Donald Trump,REP,53802,True
Indiana,Hendricks County,Joe Biden,DEM,32604,False
Indiana,Henry County,Donald Trump,REP,15043,True
Indiana,Henry County,Joe Biden,DEM,5544,False
Indiana,Howard County,Donald Trump,REP,26449,True
Indiana,Howard County,Joe Biden,DEM,13303,False
Indiana,Huntington County,Donald Trump,REP,13147,True
Indiana,Huntington County,Joe Biden,DEM,4255,False
Indiana,Jackson County,Donald Trump,REP,14555,True
Indiana,Jackson County,Joe Biden,DEM,4302,False
Indiana,Jasper County,Donald Trump,REP,11383,True
Indiana,Jasper County,Joe Biden,DEM,3798,False
Indiana,Jay County,Donald Trump,REP,6361,True
Indiana,Jay County,Joe Biden,DEM,1926,False
Indiana,Jefferson County,Donald Trump,REP,9663,True
Indiana,Jefferson County,Joe Biden,DEM,4731,False
Indiana,Jennings County,Donald Trump,REP,9490,True
Indiana,Jennings County,Joe Biden,DEM,2523,False
Indiana,Johnson County,Donald Trump,REP,51219,True
Indiana,Johnson County,Joe Biden,DEM,24736,False
Indiana,Knox County,Donald Trump,REP,11655,True
Indiana,Knox County,Joe Biden,DEM,4067,False
Indiana,Kosciusko County,Donald Trump,REP,26499,True
Indiana,Kosciusko County,Joe Biden,DEM,8364,False
Indiana,LaGrange County,Donald Trump,REP,8110,True
Indiana,LaGrange County,Joe Biden,DEM,2355,False
Indiana,Lake County,Joe Biden,DEM,124870,True
Indiana,Lake County,Donald Trump,REP,91760,False
Indiana,LaPorte County,Donald Trump,REP,25997,True
Indiana,LaPorte County,Joe Biden,DEM,22427,False
Indiana,Lawrence County,Donald Trump,REP,15601,True
Indiana,Lawrence County,Joe Biden,DEM,4961,False
Indiana,Madison County,Donald Trump,REP,31215,True
Indiana,Madison County,Joe Biden,DEM,19524,False
Indiana,Marion County,Joe Biden,DEM,247772,True
Indiana,Marion County,Donald Trump,REP,134175,False
Indiana,Marshall County,Donald Trump,REP,13844,True
Indiana,Marshall County,Joe Biden,DEM,5712,False
Indiana,Martin County,Donald Trump,REP,4029,True
Indiana,Martin County,Joe Biden,DEM,1011,False
Indiana,Miami County,Donald Trump,REP,10925,True
Indiana,Miami County,Joe Biden,DEM,3235,False
Indiana,Monroe County,Joe Biden,DEM,39861,True
Indiana,Monroe County,Donald Trump,REP,22071,False
Indiana,Montgomery County,Donald Trump,REP,12659,True
Indiana,Montgomery County,Joe Biden,DEM,4213,False
Indiana,Morgan County,Donald Trump,REP,27512,True
Indiana,Morgan County,Joe Biden,DEM,7781,False
Indiana,Newton County,Donald Trump,REP,4942,True
Indiana,Newton County,Joe Biden,DEM,1509,False
Indiana,Noble County,Donald Trump,REP,14195,True
Indiana,Noble County,Joe Biden,DEM,4660,False
Indiana,Ohio County,Donald Trump,REP,2392,True
Indiana,Ohio County,Joe Biden,DEM,750,False
Indiana,Orange County,Donald Trump,REP,6432,True
Indiana,Orange County,Joe Biden,DEM,2224,False
Indiana,Owen County,Donald Trump,REP,7286,True
Indiana,Owen County,Joe Biden,DEM,2420,False
Indiana,Parke County,Donald Trump,REP,5398,True
Indiana,Parke County,Joe Biden,DEM,1503,False
Indiana,Perry County,Donald Trump,REP,5345,True
Indiana,Perry County,Joe Biden,DEM,3203,False
Indiana,Pike County,Donald Trump,REP,4692,True
Indiana,Pike County,Joe Biden,DEM,1415,False
Indiana,Porter County,Donald Trump,REP,45008,True
Indiana,Porter County,Joe Biden,DEM,39746,False
Indiana,Posey County,Donald Trump,REP,9206,True
Indiana,Posey County,Joe Biden,DEM,3811,False
Indiana,Pulaski County,Donald Trump,REP,4246,True
Indiana,Pulaski County,Joe Biden,DEM,1463,False
Indiana,Putnam County,Donald Trump,REP,12278,True
Indiana,Putnam County,Joe Biden,DEM,3946,False
Indiana,Randolph County,Donald Trump,REP,8312,True
Indiana,Randolph County,Joe Biden,DEM,2513,False
Indiana,Ripley County,Donald Trump,REP,11261,True
Indiana,Ripley County,Joe Biden,DEM,2774,False
Indiana,Rush County,Donald Trump,REP,6035,True
